"id","codigo","dane","colegio","departamento","ciudad","direccion","barrio","telefono","web","correo_i","cumpleaños","cod_zona","sub_zona","zona_madre","responsable","id_calendario","id_segmento","id_usuario","fecha_creacion"
"2777","3-3654114","308001000661","SEMINARIO CONCILIAR SAN LUIS BELTRAN","5","Barranquilla","CL 75 B 42 F 83","Porvenir","3586604",,,"0000-00-00","74720180","2",,"Javier Romero","1","0","34","2024-09-05 11:32:50"
"2778","3-89060073","352835004477","COLEGIO LOS AMIGOS DE LA CIENCIA SAS","22","SAN ANDRES DE TUMACO","KR 13 9 34","CENTRO","3165241430",,,"0000-00-00","74720180","9",,"Dilver Villota","1","0","34","2024-09-05 11:32:50"
"2779","3-14791070","352001005018","COLEGIO COLOMBO SUIZO","22","PASTO","IND CL 16 33 11","CENTRO","7231550 -7334163-313",,,"0000-00-00","74720180","9",,"Dilver Villota","1","0","34","2024-09-05 11:32:50"
"2780","3-98830","308001012791","Instituto Olguita","5","Barranquilla","CL 76 7 C 43","El Bosque","3477026",,,"0000-00-00","46788743","13",,"Edgar Tolentino","1","0","31","2024-09-30 15:58:56"
"2781","3-0587732","352835000242","I. E MANUEL ELKIN PATARRAOYO","22","SAN ANDRES DE TUMACO","IND CALLE PUENTE DEL MEDIO ","CENTRO","7273107",,,"0000-00-00","74720180","9",,"Dilver Villota","1","0","34","2024-09-05 11:32:50"
"2782","3-5288590","308685000282","Centro Educativo Lucecitas","5","Santo Tomás","CL 5 8 83","Centro","8790558",,,"0000-00-00","46788743","13",,"Edgar Tolentino","1","0","31","2024-09-30 15:58:56"
"2783","3-239995","308758076169","Centro Educativo Gentecita","5","Soledad","KR 18 83 40","Los Robles","3928603",,,"0000-00-00","46788743","13",,"Edgar Tolentino","1","0","31","2024-09-30 15:58:56"
"2784","3-58715634","368755000652","colegio buena semilla ","28","BUCARAMANGA","AV NORTE 41A-40","BUCARAMANGA","3132309304",,,"0000-00-00","6767867","26",,,"1","1","33","2024-08-15 15:30:53"
"2785","3-78963553","125286000263","IE Departamental de Funza - Sede Mèxico","15","Funza","CL 18-6-72","Mèxico","8259938",,,"0000-00-00","46788743","0",,"Juan Carlos Chaves","1","0","31","2024-09-30 15:58:56"
"2786","3-64595535","368755000865","colegio militar del socorro","7","BUCARAMANGA","AV NORTE 41A-40","BUCARAMANGA","3203001510",,,"0000-00-00","6767867","24",,,"1","1","33","2024-08-15 15:20:00"
"2787","3-4338762","347001800281","colegio forest ","28","BUCARAMANGA","CALLE 49-10-52","BUCARAMANGA","3132309304",,,"0000-00-00","6767867","26",,,"1","1","33","2024-08-15 15:30:53"
"2788","3-1065705","268081000690","colegio laureles","28","BUCARAMANGA","AV NORTE 41A-40","BUCARAMANGA","3132309304",,,"0000-00-00","6767867","26",,,"1","1","33","2024-08-15 15:30:53"
"2789","3-2635117","368081001682","COLEGIO PICARDIAS","28","BUCARAMANGA","AV NORTE 41A-40","BUCARAMANGA","3203001510",,,"0000-00-00","6767867","26",,,"1","1","33","2024-08-15 15:30:53"
"2790","3-1723926","315001002326","ALEXANDRA CAMPOS ","28","BUCARAMANGA","AV NORTE 41A-40","BUCARAMANGA","3132309304",,,"0000-00-00","6767867","26",,"CESAR GONZALEZ","1","0","33","2024-08-15 15:30:53"
"2791","3-8727770","325899001717","GIMNASIO CAMPESTRE SANTA SOFIA","15","zipaquira","cll 8 38-10","la paz","8528039 3213460341	",,"gcsantasofia@gmail.com","0000-00-00","95608446","0",,,"1","1","10","2024-10-01 12:00:13"
"2792","3-778473","315001002326","FOYER CHARITE ","28","BUCARAMANGA","CALLE 50 # 9-18","BUCARAMANGA","3132309304",,,"0000-00-00","6767867","26",,"CESAR GONZALEZ","1","0","33","2024-08-15 15:30:53"
"2793","3-61641712","311001108404","CASITA DEL SOL ","28","BUCARAMANGA","CALLE 49-10-52","BUCARAMANGA","3132309304",,,"0000-00-00","6767867","26",,,"1","1","33","2024-08-15 15:30:53"
"2794","3-62525810","311001109206","SAN RAFAEL DE ALICANTE","15","BOGOTA","CALLE 73A # 74 A 42","SANTA MARIA DEL LAGO","6012515423",,,"0000-00-00","4209861","0",,"CARLOS EDUARDO AYALA","1","0","54","2024-10-08 11:24:18"
"2795","3-67285055","425377076681","GIMNASIO CAMPESTRE LOS ARRAYANES","15","LA CALERA","VEREDA SAN JOSE LA CONCEPCIÓN","CALERA","3138511276",,,"0000-00-00","4209861","0",,"CARLOS EDUARDO AYALA","1","0","54","2024-10-08 11:24:48"
"2796","3-8969482","347001053663","Colegio Cristiano Fuente de Vida","20","Santa Marta","CL 14 9 100","Gaira","3042846142",,,"0000-00-00","46788743","0",,"ILS Colombia","1","0","31","2024-09-30 15:58:56"
"2797","3-95515852","323660002620","COLEGIO REDENTOR","14","SAHAGUN","CL 15 KR 5","CENTRO","3127550372",,,"0000-00-00","74720180","7",,"Juan Carlos martinez","1","0","34","2024-09-05 11:32:50"
"2798","3-5079122","354498002567","CENTRO EDUCATIVO COMFAORIENTE OCAÑA","23","OCAÑA","CALLE 7 # 41 - 80","LA PRIMAVERA","3174896498",,,"0000-00-00","26966","11",,"FREDDY GALVIS","1","0","35","2024-07-22 15:47:35"
"2799","3-17711715","370708060382","COLEGIO CRISTIANO ALFA Y OMEGA","29","SAN MARCOS","CL 22 13 76","CENTRO","3106037790",,,"0000-00-00","74720180","5",,"Juan Carlos martinez","1","0","34","2024-09-05 11:32:50"
"2800","3-741615","368001007529","COLEGIO TECNOLOGICO ","28","BUCARAMANGA","AV NORTE 41A-40","CENTRO","3132309304",,,"0000-00-00","6767867","26",,,"1","1","33","2024-08-15 15:30:53"
"2801","3-18735284","325269000283","INSTITUCION EDUCATIVA MUNICIPAL TÉCNICA COMERCIAL SANTA RITA","15","FACATATIVÁ","KR 10 9 50","FACATATIVÁ","8921756",,,"0000-00-00","7773576","27",,"Emery Arias","1","0","32","2024-09-24 15:18:45"
"2802","3-15748380","368276000036","COLEGIO AGUSTINIANO","28","Floridablanca","FLORIDABLANCA KILOMETRO 6 FLORIDABLANCA",,"(607) 6187842",,,"0000-00-00","6767867","25",,"CESAR GONZALEZ","1","3","38","2024-08-15 16:01:13"
"2804","3-69392385","368276001466","INST. PEDAGOGICO LA DICHA DE APRENDER","28","Floridablanca","AV VILLALUZ 125 17",,"6186284",,,"0000-00-00","6767867","25",,"CESAR GONZALEZ","1","0","38","2024-08-15 16:01:13"
"2805","3-834909","368081000015","COLEGIO INTEGRADO SANTO TOMAS","28","BARRANCABERMEJA","CL 60 43 48	","BARRANCA","6217550",,,"0000-00-00","6767867","22",,"CESAR GONZALEZ","1","0","38","2024-08-15 15:56:17"
"2807","3-3094142","354001800023","Colegio virgen del valle","23","CUCUTA","Avenida: 10 N.- 10-35 - EDIF Virgen de Fatima -Barrio El Llano","BARRIO LLANO","318 3049840","https://virgendelvallecucuta.edu.co/",,"0000-00-00","26966","11",,"FREDDY GALVIS","1","0","35","2024-07-22 15:47:35"
"2808","3-3977978","3540010131","Jardín infantil pasitos","23","CUCUTA","Cl. 1 Nte. #1e-28, Barrio La ceiba, Cúcuta, Norte de Santander","QUINTA BOSCH","75745471","https://escuela-maternal-y-jardin-infantil-pasitos.negocio.site/",,"0000-00-00","26966","11",,"FREDDY GALVIS","1","0","35","2024-07-22 15:47:35"
"2809","3-11097748","354001012467","Jardín infantil la casita de los pitufos","23","CUCUTA","a 10-144,, Av. 9 Este #10-2, Cúcuta, Norte de Santander","BARRIO LA RIVIERA","6075899631",,,"0000-00-00","26966","11",,"FREDDY GALVIS","1","0","35","2024-07-22 15:47:35"
"2810","3-137834","354001011239","Centro educativo creciendo y liderando","23","CUCUTA","Cl 7 A #17-43, Br. Aniversario No 2, Cúcuta, Norte de Santander","BARRIO ANIVERSARIO"," 313 4347473",,,"0000-00-00","26966","11",,"FREDDY GALVIS","1","0","35","2024-07-22 15:47:35"
"2811","3-4171048","354001012343","JARDIN INFANTIL PLAY GYM EXPLORADORES","23","CUCUTA","Cl 21 A #0b-66, Barrio Blanco, Cúcuta, Norte de Santander","BARRIO BLANCO","75888045",,,"0000-00-00","26966","11",,"FREDDY GALVIS","1","0","35","2024-07-22 15:47:35"
"2812","3-3669818","354001007048","INSTITUTO POCHOLIN","23","CUCUTA","Cll12AN #12 CE-16 zulima 1 etapa","ZULIMA","5745516",,,"0000-00-00","26966","11",,"FREDDY GALVIS","1","0","35","2024-07-22 15:47:35"
"2813","3-8040610","354874000945","COLEGIO INTEGRADO CRECER Y CREAR","23","CUCUTA","carrera 6ª N° 7-40. ","BARRIO FATIMA","3142653589",,,"0000-00-00","26966","11",,"FREDDY GALVIS","1","0","35","2024-07-22 15:47:35"
"2814","3-1004532","354001008460","INSTITUTO BOLIVARIANO","23","CUCUTA","Calle 9 No 17-04","BARRIO ANIVERSARIO II","3103434924",,,"0000-00-00","26966","11",,"FREDDY GALVIS","1","0","35","2024-07-22 15:47:35"
"2815","3-496275","354001009687","COLEGIO REPUBLICA DE COLOMBIA SIGLO XXI","23","CUCUTA","AV 5C NO 7-05, NORTE DE SANTANDER, CÚCUTA.","PRADOS DEL ESTE","5849463",,,"0000-00-00","26966","11",,"FREDDY GALVIS","1","0","35","2024-07-22 15:47:35"
"2816","3-9976074","376275001147","Instituto Comercial San Francisco de Asis -  Florida","31","Florida","CL 11 20 54","Florida","3207305911",,,"0000-00-00","46788743","19","23556","Hoover Vanegas","1","0","31","2024-09-30 15:58:56"
"2817","3-14583721","354001008460","COLEGIO PSICOPEDAGOGICO GARDNER","23","CUCUTA","CALLE 9 No 7-34","SAN MARTIN","5848173",,,"0000-00-00","26966","11",,"FREDDY GALVIS","1","0","35","2024-07-22 15:47:35"
"2818","3-565856","354001012360","CENTRO EDUCATIVO NISI","23","CUCUTA","CALLE 24 No 10-46","BELLAVISTA","3115042260",,,"0000-00-00","26966","11",,"FREDDY GALVIS","1","0","35","2024-07-22 15:47:35"
"2819","3-7068892","354223800294","JARDIN INFANTIL ABC NIÑOS","23","CUCUTA","Calle 22 No 1-65","SAN RAFAEL","5887493",,,"0000-00-00","26966","11",,"FREDDY GALVIS","1","0","35","2024-07-22 15:47:35"
"2820","3-0277247","354001011991","JARDIN INFANTIL DIBUJANDO MIS MANITOS MAGICAS","23","CUCUTA","Calle 20 No 3-113","GARCIA HERREROS","5740544",,,"0000-00-00","26966","11",,"FREDDY GALVIS","1","0","35","2024-07-22 15:47:35"
"2821","3-9332293","354874000694","LICEO MIXTO SIMON BOLIVAR","23","CUCUTA","Carrera 12 No 17-33","LA PALMITA","5708731",,,"0000-00-00","26966","11",,"FREDDY GALVIS","1","0","35","2024-07-22 15:47:35"
"2822","3-69694748","354874001313","INSTITUCION EDUCATIVA MADRE MARIA BERENICE","23","CUCUTA","Carrea 5 No 8-24","LOMITAS","5733349",,,"0000-00-00","26966","11",,"FREDDY GALVIS","1","0","35","2024-07-22 15:47:35"
"2825","3-35304263","352001004712","LICEO RONDITAS DE SAN JUAN","22","PASTO","IND CLL 21D 7 - 40 Y MZ D CASA 10","CENTRO","7309159 - 3216444979",,,"0000-00-00","74720180","9",,"Dilver Villota","1","0","34","2024-09-05 11:32:50"
"2826","3-23736680","354518001457","CENTRO EDUCATIVO COMFAORIENTE PAMPLONA","23","PAMPLONA","CRA 7 # 5-67","CENTRO","3102971417",,,"0000-00-00","26966","12",,"FREDDY GALVIS","1","0","35","2024-07-22 15:47:35"
"2827","3-7119897","376892099723","Colegio Principe de Paz  - Yumbo","31","Yumbo","CL 12 1 A 44","Refugio","3761040",,,"0000-00-00","46788743","19","23556","Hoover Vanegas","1","0","31","2024-09-30 15:58:56"
"2828","3-88074","308001078191","Instituto San Carlos","5","Barranquilla","KR 20 D 27 B 04	","Trupillos","3743245",,,"0000-00-00","46788743","13",,"Edgar Tolentino","1","0","31","2024-09-30 15:58:56"
"2829","3-69642121","308001000386","Colegio Mixto el Infante","5","Barranquilla","CLL 15 # 15-93","La Luz","3745185",,,"0000-00-00","46788743","13",,"Lissett Perez","1","0","31","2024-09-30 15:58:56"
"2830","3-3711281","313468000022","COLEGIO SAGRADO CORAZON DE JESUS","6","Mompos","KR 1 #20 23","Plaza Sucre","3114118824",,,"0000-00-00","74720180","6",,"Elkin Zuñiga","1","0","34","2024-09-05 11:32:50"
"2831","3-49612910","320001800669","Paraiso Kids","12","Valledupar","Urbanizacion los Cocos","Urbanizacion los Cocos","312 6166630",,,"0000-00-00","46788743","17",,"Luis Palencia","1","0","31","2024-10-18 17:51:18"
"2832","3-340267","111111111","Colegio Jose Francisco Fernandez - Valledupar","12","Valledupar","Sector Manantial","Manantial","323 3142604",,,"0000-00-00","46788743","17",,"Luis Palencia","1","0","31","2024-09-30 15:58:56"
"2833","3-9883771","347001004522","INSTITUTO TAYRONA","20","SANTA MARTA","KR 11 20 24","CENTRO","3103561334 - 3015911",,,"0000-00-00","74720180","8",,"Alvaro Herrera","1","0","34","2024-09-05 11:32:50"
"2834","3-532689","347001052730","INSTITUTO AGAZZI","20","SANTA MARTA","CL 31 16 09","CENTRO","4233955",,,"0000-00-00","74720180","8",,"Alvaro Herrera","1","0","34","2024-09-05 11:32:50"
"2835","3-2808346","311001092656","COLEGIO COLOMBO BRIGHTON","1","Bogotá","CL 165 B # 56 A - 49","BRITALIA SAN DIEGO","8012666","www.colombobrighton.blogspot.com.co",,"0000-00-00","4560595","1",,"DIANA DIAZ","1","0","31","2024-08-01 10:16:52"
"2837","3-959047","311265000041","Instituto Jose Martinez Ruiz","1","Bogotá","CL 71 A 81 A 48","La Clarita","5440499",,,"0000-00-00","46788743","14",,"Lissett Perez","1","1","31","2024-09-30 15:58:56"
"2838","3-1084578","354001011487","ESCUELA MATERNAL Y JARDIN INFANTIL LA MAGIA DE LOS ANGELES","23","CUCUTA","CL 13 A 3 09","CENTRO","7422215",,,"0000-00-00","26966","11",,"Julio cesar","1","0","35","2024-09-17 16:59:51"
"2839","3-45123493","425126800003","GIMNASIO CAMPESTRE STEVE JOBS","15","CAJICA","3232323431-8666765","Canelón","3232323431",,,"0000-00-00","46788743","16",,"En Línea Editores","1","0","31","2024-07-08 09:05:58"
"2841","3-0239177","311001097348","INSTITUTO UNIVERSAL SAN PEDRO","1","Bogotá","KR 145 A # 136 - 56","SAN CARLOS DE TIBABUYES","6978693",,,"0000-00-00","4560595","1",,"DIANA DIAZ","1","0","31","2024-08-01 10:16:52"
"2842","3-7368570","311001109907"," Colegio Montesstory","1","Bogotá","KR 114 A 152 B 67","Suba","6026204",,,"0000-00-00","46788743","14",,"Cecilia Velazco","1","4","31","2024-09-30 15:58:56"
"2846","3-76004549","308001019532","INSTITUCION EDUCATIVA CRISTIANA ROSA DE SARON","5","BARRANQUILLA","KR 20 17 85","SUR","3851269 - 3014274792",,,"0000-00-00","74720180","2",,,"2","1","34","2024-09-05 11:32:50"
"2847","3-18788515","308001018650","INSTITUTO ISOLINA DAZA","5","BARRANQUILLA","CL 85 A 22 41","ABC","3592063-3116574544",,,"0000-00-00","74720180","2",,"Luis Barriosnuevo","1","0","34","2024-09-05 11:32:50"
"2848","3-7339470","354001009130","GIMNASIO EL BOSQUE","23","CUCUTA","VIA AL PORTICO","SAN RAFAEL","5752101",,,"0000-00-00","26966","11",,"FREDDY GALVIS","1","0","35","2024-07-22 15:47:35"
"2849","3-95464424","354001008737","INSTITUTO BILINGUE LONDRES","23","CUCUTA","CALLE 6 # 9E-88","QUINTA ORIENTAL","5745470",,,"0000-00-00","26966","11",,"FREDDY GALVIS","1","0","35","2024-07-22 15:47:35"
"2850","3-60276400","108520000009","INSTITUCION EDUCATIVA TECNICA AGROPECUARIA DE PALMAR DE VARELA","5","palmar de varela","CALLE 18 10 - 80","CENTRO","8700175",,,"0000-00-00","74720180","2",,"Luis Barriosnuevo","1","0","34","2024-09-05 11:32:50"
"2851","3-26232576","425126048007","GIMNASIO CAMPESTRE LOS LAURELES BILINGÜE","15","cajica","CARRERA 16 B 9 B 123 SUR","cajica","8661848",,,"0000-00-00",,"0",,,"1","1","32","2024-07-08 09:05:58"
"2852","3-4415241","368307000633","COLEGIO NUEVA ERA ","28","Giron","KR 36 29 B 10",,"6531732",,,"0000-00-00","6767867","33",,"CESAR GONZALEZ","1","0","38","2024-08-15 16:01:53"
"2853","3-8686877","325754800204","Liceo Alan Turing","15","Soacha","TV 18 37 21	","el Trebol","8211000",,,"0000-00-00","46788743","0",,"German Muñoz","1","0","31","2024-09-30 15:58:56"
"2854","3-541113","313001800793","Col. Mundo Feliz","6","Cartagena","IND Manzana 105 Lote 17 ET 4 Cartagena,","Cabecera","6512286",,,"0000-00-00","46788743","36",,"Gary Gastelbondo","1","0","31","2024-09-30 15:58:56"
"2855","3-4482347","111111111","Centro Educativo El Guamo","20","Guamal","VEREDA EL GUAMO-SECTOR BAJO SIMACOTA","Vereda el Guamo","3112480657",,,"0000-00-00","46788743","0",,"Carlos Lazaro","1","0","31","2024-09-30 15:58:56"
"2857","3-462697","313001800645","Colegio Nueva Esperanza","6","Cartagena","IND TV 51 21 B 74","Alto Bosque","6434914",,,"0000-00-00","46788743","36",,"Gary Gastelbondo","1","0","31","2024-09-30 15:58:56"
"2858","3-62905378","313001013198","Inst. Paulo Freire","6","Cartagena","IND CL 34 20 B 33 ","Amador","6564268",,,"0000-00-00","46788743","36",,"Gary Gastelbondo","1","0","31","2024-09-30 15:58:56"
"2859","3-184127","1111111111","Jardin Infantil Estimulando Saberes","6","Cartagena","Cl. 24 #53a-69,","Zaragocilla","87456321",,,"0000-00-00","46788743","36",,"Gary Gastelbondo","1","4","31","2024-09-30 15:58:56"
"2860","3-582204","1111111111","I. Ed. My Home - Cartagena","6","Cartagena","mz 90 #lt 1","Armenia","321 6707435",,,"0000-00-00","46788743","36",,"Gary Gastelbondo","1","4","31","2024-09-30 15:58:56"
"2861","3-19171186","347001000845","Colegio Ateneo Moderno","20","Santa Marta","KR 11 25 105","Comuna 2","4363536",,,"0000-00-00","46788743","0",,"Edgar Tolentino","1","0","31","2024-09-30 15:58:56"
"2862","3-769116","268770000010","CEMPA TECNICO COMERCIO ","28","BUCARAMANGA","AV NORTE 41A-40","BUCARAMANGA","3203001510",,,"0000-00-00","6767867","26",,,"1","1","33","2024-08-15 15:30:53"
"2863","3-375734","315646800006","COLEGIO LA SAGRADA FAMILIA ","28","BUCARAMANGA","AV NORTE 41A-40","BUCARAMANGA","3203001510",,,"0000-00-00","6767867","26",,,"1","1","33","2024-08-15 15:30:53"
"2864","3-83185354","315001002686","COLEGIO EL CASTILLO ","28","BUCARAMANGA","AV NORTE 41A-40","BUCARAMANGA","3203001510",,,"0000-00-00","6767867","26",,,"1","1","33","2024-08-15 15:30:53"
"2865","3-063407","168081000598","TECNICO DE COMERCIO ","28","BUCARAMANGA","AV NORTE 41A-40","BUCARAMANGA","3203001510",,,"0000-00-00","6767867","26",,,"1","1","33","2024-08-15 15:30:53"
"2866","3-43511269","1234567890","COLEGIO NAVAS ","28","BUCARAMANGA","AV NORTE 41A-40","BUCARAMANGA","3203001510",,,"0000-00-00","6767867","26",,"CESAR GONZALEZ","1","0","33","2024-08-15 15:30:53"
"2867","3-6147711","368547000860","COLEGIO COI ","28","BUCARAMANGA","AV NORTE 41A-40","BUCARAMANGA","3203001510",,,"0000-00-00","6767867","26",,,"1","1","33","2024-08-15 15:30:53"
"2868","3-4286403","368081001925","COLEGIO OSO MOLOSO ","28","BUCARAMANGA","AV NORTE 41A-40","BUCARAMANGA","3203001510",,,"0000-00-00","6767867","26",,,"1","1","33","2024-08-15 15:30:53"
"2869","3-380689","311001001952","Colegio Del Santisimo Rosario","1","Bogotá","Kr 4 9 37","Centro","7456446",,,"0000-00-00","46788743","14",,"Ediciones Unidas de Colombia  - Oswaldo Pava","1","0","31","2024-09-30 15:58:56"
"2870","3-16126407","370400800008","COLEGIO CRISTIANO JEZRREL","29","LA UNION","IND KRA 5 N° 13-41","CENTRO","3205684682",,,"0000-00-00","74720180","5",,"JUAN CARLOS MARTINEZ","1","0","34","2024-09-05 11:32:50"
"2871","3-2252932","323001001136","COLEGIO DE LA SAGRADA FAMILIA","14","MONTERIA","KR 7 A CL 64 BR LOS ALCAZARES ","LOS ALCAZARES","3112336371-321838398",,,"0000-00-00","74720180","6",,"JOSE ROMERO","1","0","34","2024-09-05 11:32:50"
"2872","3-61974787","313244003247","INSTITUTO COLOMBO AMERICANO","6","EL CARMEN","CALLE 24 ENTRE 47 Y 48","CENTRO","0",,,"0000-00-00","74720180","6",,"JUAN CARLOS MARTINEZ","1","0","34","2024-09-05 11:32:50"
"2873","3-9322067","354405000951","JARDIN INFANTIL LAPICITOS DE COLORES","23","LOS PATIOS","AV 7 # 2 -47","ISCALIGUA","3012809",,,"0000-00-00","26966","11",,"FREDDY GALVIS","1","0","35","2024-07-22 15:47:35"
"2874","3-3997493","311001050023","colegio celestin freinet sede trilingue","15","Cota","KM 7 Via  Suba - Cota","La conejera","6906600",,,"0000-00-00","4226571","0",,,"1","4","11","2024-09-02 15:02:19"
"2875","3-8052701","111848002671M","IED UNION COLOMBIA","15","BOGOTA","Cra 7 # 182 a 02","USAQUEN","6195088",,,"0000-00-00",,"0",,,"1","0","14","2024-07-08 09:05:58"
"2876","3-57465069","111848000091M","COLEGIO DIVINO MAESTRO (IED)","15","bogota","Carrera 8 C # 163 B-20","USAQUEN","6681949",,,"0000-00-00",,"0",,,"1","0","14","2024-07-04 11:00:52"
"2877","3-48808210","111001029955M","COLEGIO AGUSTIN FERNANDEZ (IED)","15","BOGOTA","Cra. 7 #155-20","USAQUEN","6710239",,,"0000-00-00",,"0",,,"1","0","14","2024-07-04 11:00:52"
"2878","3-16251430","354001008095","MARIA TERESA FORERO","23","CUCUTA","CALLE 31 # 25-28 ","BELEN","5820022",,,"0000-00-00","26966","11",,"FREDDY GALVIS","1","0","35","2024-07-22 15:47:35"
"2879","3-472129","354001004847","ANTONIO NARIÑO","23","CUCUTA","MZ 27 LOTE 27 IV ETAPA ","CLARET","3203237597",,,"0000-00-00","26966","11",,"FREDDY GALVIS","1","0","35","2024-07-22 15:47:35"
"2880","3-53781350","354405000276","GOTITAS DEL SABER","23","LOS PATIOS","AV. 10 # 38-03","LOS PATIOS","5808218",,,"0000-00-00","26966","11",,"FREDDY GALVIS","1","0","35","2024-07-22 15:47:35"
"2881","3-830659","125754000217","INSTITUCION EDUCATIVA PABLO VI ( MANUELA BELTRAN)","15","SOACHA","TV 13 C BIS 2 B 14","LOS OLIVOS","7292740",,,"0000-00-00","2067658","0",,,"1","1","49","2024-07-17 15:54:21"
"2882","3-52645360","225754000238","INSTITUCION EDUCATIVA MANUELA BELTRÀN","15","SOACHA","CL 56 10 07","LEON XIII","7804181",,,"0000-00-00","2067658","0",,,"1","1","49","2024-07-17 15:54:21"
"2883","3-27824403","373001008227","COLEGIO GIMNASIO GRAN COLOMBIANO","30","IBAGUE","CARRERA 6 # 21 - 73","EL CARMEN","2635567",,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"2884","3-02058997","111001015458M","IED FLORIDABLANCA D","15","Bogotá .","Cra 89#66 a 14","Floridablanca ","2761114",,,"0000-00-00","9149694","0",,,"1","0","14","2024-07-04 11:05:17"
"2885","3-2707443","368081003774","COLEGIO EL CASTILLO DEL REY","28","BUCARAMANGA","AV NORTE 41A-40","BUCARAMANGA","3203001510",,,"0000-00-00","6767867","26",,,"1","1","50","2024-09-17 17:00:25"
"2886","3-1614550","173001011237","AMINA MELENDRO","30","IBAGUÉ","IND SAN JORGE VIA CALAMBEO","CALAMBEO","2634560",,,"0000-00-00","34875337","10",,"OMAR FONSECA","2","0","50","2024-09-19 08:29:35"
"2887","3-82490112","173001000316","INST EDUC STA TERESA DE JESUS","30","IBAGUÉ","KR 6 CL 39 EQ","KR 6 CL 39 EQ","2640216",,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"2888","3-1603442","173001000341","INST EDUC EXALUMNAS DE LA PRESENTACION","30","IBAGUÉ","KR 1 A 62 62","JORDAN 1 ETP","2748904",,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"2889","3-48639812","	173001000308","	INST EDUC SAN SIMON","30","IBAGUÉ","KR 5 33 36","SAN SIMON","2667775",,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"2890","3-689813","308758800398","LICEO ADRIANO LEON","5","SOLEDAD","KR 36 A 46 A 10","CENTRO","3128302799",,,"0000-00-00","74720180","2",,"Luis Barriosnuevo","1","0","34","2024-09-05 11:32:50"
"2891","3-93485901","152835001568","INSTITUCION EDUCATIVA MISIONAL SANTA TERESITA","22","TUMACO","IND CALLE MOSQUERA","CENTRO","3113653792",,,"0000-00-00","74720180","9",,"Dilver Villota","1","0","34","2024-09-05 11:32:50"
"2892","3-63463255","376111032289","Colegio Integral la Excelencia","31","Buga","KR 11 11 50","Centro","2396500",,,"0000-00-00","46788743","19","23556","Andrés Calderón","1","0","31","2024-09-30 15:58:56"
"2893","3-17974998","376109005797","Patricio Symes","31","Buenaventura","CL 6 40 A 56	","Bellavista","2403965",,,"0000-00-00","46788743","35",,"Andres Calderon - A","1","0","31","2024-09-30 15:58:56"
"2895","3-8649348","373001009941","COLEGIO MUSICAL LA DIVINA INFANCIA","30","Ibague","Calle 49 No 6B - 31 ","Limonar 5 Sector","3173525589",,,"0000-00-00","34875337","10",,"OMAR FONSECA","1","0","50","2024-09-19 08:29:35"
"2896","3-46071537","205002000131","C. E. R. SAN BERNARDO","3","abejorral","VDA SAN BERNARDO","VDA SAN BERNARDO","8647611",,,"0000-00-00",,"0",,,"1","0","36","2024-01-17 10:04:34"
"2897","3-287121","311001000263","LA SALETTE","1","BOGOTA","KR 52 222 84","NORTE","6760616",,,"0000-00-00","6767867","23",,"MARCELA GONZLEZ","1","4","38","2024-08-15 15:20:00"
"2898","3-5616569","1111111111","Colegio Infantil Garabatos de Colores - Barranquilla","5","Barranquilla","Cra. 8H #128 - 55","Caribe","3187951621",,,"0000-00-00","46788743","13",,"ML Multistore (Benjamin Moreno)","1","4","31","2024-09-30 15:58:56"
"2899","3-0553867","308758076835	","Centro Educativo Sendas del Saber","5","Soledad","KR 24 B 54 A 05","Centro","3726443",,,"0000-00-00","46788743","13",,"Carlos Lazaro","1","0","31","2024-09-30 15:58:56"
"2900","3-5455903","1111111111","Centro de Aprendizaje Infantil Rincon del Saber","5","Barranquilla","KR 42 B 88 89	","Cabecera","3528611",,,"0000-00-00","46788743","13",,"Carlos Lazaro","1","4","31","2024-09-30 15:58:56"
"2901","3-33200254","311001009341","Colegio de Ntra Sra del Pilar-Sur","15","Bogotá","Calle 11 Sur # 9-11","Santa Ana","2330117 -",,,"0000-00-00","1392841","0",,,"1","3","16","2024-09-25 08:38:02"
"2902","3-2671058","111001020095","Colegio Misael Pastrana Borrero IED","1","Bogotá","KR 10 A 39 05 SUR","Lomas","2391681 -",,,"0000-00-00",,"0",,,"1","0","16","2024-09-25 08:38:02"
"2903","3-92259","225200000058","INSTITUCIÓN EDUCATIVA DEPARTAMENTAL POSTPRIMARIA RURAL EL MORTIÑO","15","cogua","VEREDA EL MORTIÑO","mortiño","3124387864-313262303",,,"0000-00-00","7773576","27",,"Emery Arias","1","0","32","2024-09-24 15:18:45"
"2904","3-2942363","111001012483","COLEGIO TABORA  (IED)","15","Bogota","KR 77 B 74 A 02 ","tabora","4383238 -- 2513543",,,"0000-00-00","653168","0",,,"1","4","51","2024-05-31 11:27:32"
